ListTitle,FieldTitle,FieldInternalName
Phases,Client Id,SyncClientId
Phases,ProgId,ProgId
Phases,ScopeId,ScopeId
Phases,File Type,File_x0020_Type
Phases,HTML File Type,HTML_x0020_File_x0020_Type
Phases,Edit Menu Table Start,_EditMenuTableStart
Phases,Edit Menu Table Start,_EditMenuTableStart2
Phases,Edit Menu Table End,_EditMenuTableEnd
Phases,Type,DocIcon
Phases,Server Relative URL,ServerUrl
Phases,Encoded Absolute URL,EncodedAbsUrl
Phases,Property Bag,MetaInfo
Phases,Level,_Level
Phases,Is Current Version,_IsCurrentVersion
Phases,Item Child Count,ItemChildCount
Phases,Folder Child Count,FolderChildCount
Phases,Restricted,Restricted
Phases,Originator Id,OriginatorId
Phases,NoExecute,NoExecute
Phases,Content Version,ContentVersion
Phases,Label setting,_ComplianceFlags
Phases,Retention label,_ComplianceTag
Phases,Retention label Applied,_ComplianceTagWrittenTime
Phases,Label applied by,_ComplianceTagUserId
Phases,Access Policy,AccessPolicy
Phases,VirusStatus,_VirusStatus
Phases,VirusVendorID,_VirusVendorID
Phases,VirusInfo,_VirusInfo
Phases,App Created By,AppAuthor
Phases,App Modified By,AppEditor
Phases,Total Size,SMTotalSize
Phases,Last Modified Date,SMLastModifiedDate
Phases,Total File Stream Size,SMTotalFileStreamSize
Phases,Total File Count,SMTotalFileCount
Phases,Compliance Asset Id,ComplianceAssetId
Phases,Phase,Phases
Phases,Comment settings,_CommentFlags
Phases,Comment count,_CommentCount
Phases,Task,Task
Phases,SubTask,SubTask
Phases,Principal Count,PrincipalCount
Phases,Name,FileLeafRef
Phases,Name,LinkFilenameNoMenu
Phases,Name,LinkFilename
Phases,Name,LinkFilename2
Phases,File Name,BaseName
Phases,Item is a Record,_IsRecord
Procurement Artifact Library,ID,ID
Procurement Artifact Library,Content Type ID,ContentTypeId
Procurement Artifact Library,Content Type,ContentType
Procurement Artifact Library,Created,Created
Procurement Artifact Library,Created By,Author
Procurement Artifact Library,Modified,Modified
Procurement Artifact Library,Modified By,Editor
Procurement Artifact Library,Has Copy Destinations,_HasCopyDestinations
Procurement Artifact Library,Copy Source,_CopySource
Procurement Artifact Library,Approval Status,_ModerationStatus
Procurement Artifact Library,Approver Comments,_ModerationComments
Procurement Artifact Library,URL Path,FileRef
Procurement Artifact Library,Path,FileDirRef
Procurement Artifact Library,Modified,Last_x0020_Modified
Procurement Artifact Library,Created,Created_x0020_Date
Procurement Artifact Library,File Size,File_x0020_Size
Procurement Artifact Library,Item Type,FSObjType
Procurement Artifact Library,Sort Type,SortBehavior
Procurement Artifact Library,Effective Permissions Mask,PermMask
Procurement Artifact Library,ID of the User who has the item Checked Out,CheckedOutUserId
Procurement Artifact Library,Is Checked out to local,IsCheckedoutToLocal
Procurement Artifact Library,Checked Out To,CheckoutUser
Procurement Artifact Library,Name,FileLeafRef
Procurement Artifact Library,Unique Id,UniqueId
Procurement Artifact Library,Client Id,SyncClientId
Procurement Artifact Library,ProgId,ProgId
Procurement Artifact Library,ScopeId,ScopeId
Procurement Artifact Library,Virus Status,VirusStatus
Procurement Artifact Library,Checked Out To,CheckedOutTitle
Procurement Artifact Library,Check In Comment,_CheckinComment
Procurement Artifact Library,Checked Out To,LinkCheckedOutTitle
Procurement Artifact Library,Document Modified By,Modified_x0020_By
Procurement Artifact Library,Document Created By,Created_x0020_By
Procurement Artifact Library,File Type,File_x0020_Type
Procurement Artifact Library,HTML File Type,HTML_x0020_File_x0020_Type
Procurement Artifact Library,Source URL,_SourceUrl
Procurement Artifact Library,Shared File Index,_SharedFileIndex
Procurement Artifact Library,Edit Menu Table Start,_EditMenuTableStart
Procurement Artifact Library,Edit Menu Table Start,_EditMenuTableStart2
Procurement Artifact Library,Edit Menu Table End,_EditMenuTableEnd
Procurement Artifact Library,Type,DocIcon
Procurement Artifact Library,Server Relative URL,ServerUrl
Procurement Artifact Library,Encoded Absolute URL,EncodedAbsUrl
Procurement Artifact Library,File Size,FileSizeDisplay
Procurement Artifact Library,Property Bag,MetaInfo
Procurement Artifact Library,Level,_Level
Procurement Artifact Library,Is Current Version,_IsCurrentVersion
Procurement Artifact Library,Item Child Count,ItemChildCount
Procurement Artifact Library,Folder Child Count,FolderChildCount
Procurement Artifact Library,Restricted,Restricted
Procurement Artifact Library,Originator Id,OriginatorId
Procurement Artifact Library,NoExecute,NoExecute
Procurement Artifact Library,Content Version,ContentVersion
Procurement Artifact Library,Label setting,_ComplianceFlags
Procurement Artifact Library,Retention label,_ComplianceTag
Procurement Artifact Library,Retention label Applied,_ComplianceTagWrittenTime
Procurement Artifact Library,Label applied by,_ComplianceTagUserId
Procurement Artifact Library,BLOB Sequence Number,BSN
Procurement Artifact Library,List Schema Version,_ListSchemaVersion
Procurement Artifact Library,Dirty,_Dirty
Procurement Artifact Library,Parsable,_Parsable
Procurement Artifact Library,StubFile,_StubFile
Procurement Artifact Library,HasEncryptedContent,_HasEncryptedContent
Procurement Artifact Library,Access Policy,AccessPolicy
Procurement Artifact Library,VirusStatus,_VirusStatus
Procurement Artifact Library,VirusVendorID,_VirusVendorID
Procurement Artifact Library,VirusInfo,_VirusInfo
Procurement Artifact Library,Comment settings,_CommentFlags
Procurement Artifact Library,Comment count,_CommentCount
Procurement Artifact Library,Like count,_LikeCount
Procurement Artifact Library,Rights Management Template Id,_RmsTemplateId
Procurement Artifact Library,Sensitivity Label Id,_IpLabelId
Procurement Artifact Library,Sensitivity,_DisplayName
Procurement Artifact Library,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
Procurement Artifact Library,Expiration Date,_ExpirationDate
Procurement Artifact Library,App Created By,AppAuthor
Procurement Artifact Library,App Modified By,AppEditor
Procurement Artifact Library,Total Size,SMTotalSize
Procurement Artifact Library,Last Modified Date,SMLastModifiedDate
Procurement Artifact Library,Total File Stream Size,SMTotalFileStreamSize
Procurement Artifact Library,Total File Count,SMTotalFileCount
Procurement Artifact Library,Select,SelectTitle
Procurement Artifact Library,Select,SelectFilename
Procurement Artifact Library,Edit,Edit
Procurement Artifact Library,owshiddenversion,owshiddenversion
Procurement Artifact Library,UI Version,_UIVersion
Procurement Artifact Library,Version,_UIVersionString
Procurement Artifact Library,Instance ID,InstanceID
Procurement Artifact Library,Order,Order
Procurement Artifact Library,GUID,GUID
Procurement Artifact Library,Workflow Version,WorkflowVersion
Procurement Artifact Library,Workflow Instance ID,WorkflowInstanceID
Procurement Artifact Library,Source Version (Converted Document),ParentVersionString
Procurement Artifact Library,Source Name (Converted Document),ParentLeafName
Procurement Artifact Library,Document Concurrency Number,DocConcurrencyNumber
Procurement Artifact Library,Document Parent Identifier,ParentUniqueId
Procurement Artifact Library,Document Stream Hash,StreamHash
Procurement Artifact Library,Compliance Asset Id,ComplianceAssetId
Procurement Artifact Library,Title,Title
Procurement Artifact Library,Template Link,TemplateUrl
Procurement Artifact Library,HTML File Link,xd_ProgID
Procurement Artifact Library,Is Signed,xd_Signature
Procurement Artifact Library,Shortcut URL,_ShortcutUrl
Procurement Artifact Library,Shortcut Site Id,_ShortcutSiteId
Procurement Artifact Library,Shortcut Web Id,_ShortcutWebId
Procurement Artifact Library,Shortcut Unique Id,_ShortcutUniqueId
Procurement Artifact Library,Description,_ExtendedDescription
Procurement Artifact Library,Artifact Type,Artifact_x0020_Type
Procurement Artifact Library,Merge,Combine
Procurement Artifact Library,Relink,RepairDocument
Procurement Artifact Library,MediaServiceMetadata,MediaServiceMetadata
Procurement Artifact Library,MediaServiceFastMetadata,MediaServiceFastMetadata
Procurement Artifact Library,Trigger Flow Info,TriggerFlowInfo
Procurement Artifact Library,Principal Count,PrincipalCount
Procurement Artifact Library,Name,LinkFilenameNoMenu
Procurement Artifact Library,Name,LinkFilename
Procurement Artifact Library,Name,LinkFilename2
Procurement Artifact Library,Name,BaseName
Procurement Artifact Library,Item is a Record,_IsRecord
Procurement Artifact Library,A2OD Mount Count,A2ODMountCount
Procurement Artifact Library,IpLabelHash,_IpLabelHash
Procurement Development Library,ID,ID
Procurement Development Library,Content Type ID,ContentTypeId
Procurement Development Library,Content Type,ContentType
Procurement Development Library,Created,Created
Procurement Development Library,Created By,Author
Procurement Development Library,Modified,Modified
Procurement Development Library,Modified By,Editor
Procurement Development Library,Has Copy Destinations,_HasCopyDestinations
Procurement Development Library,Copy Source,_CopySource
Procurement Development Library,Approval Status,_ModerationStatus
Procurement Development Library,Approver Comments,_ModerationComments
Procurement Development Library,URL Path,FileRef
Procurement Development Library,Path,FileDirRef
Procurement Development Library,Modified,Last_x0020_Modified
Procurement Development Library,Created,Created_x0020_Date
Procurement Development Library,File Size,File_x0020_Size
Procurement Development Library,Item Type,FSObjType
Procurement Development Library,Sort Type,SortBehavior
Procurement Development Library,Effective Permissions Mask,PermMask
Procurement Development Library,ID of the User who has the item Checked Out,CheckedOutUserId
Procurement Development Library,Is Checked out to local,IsCheckedoutToLocal
Procurement Development Library,Checked Out To,CheckoutUser
Procurement Development Library,Name,FileLeafRef
Procurement Development Library,Unique Id,UniqueId
Procurement Development Library,Client Id,SyncClientId
Procurement Development Library,ProgId,ProgId
Procurement Development Library,ScopeId,ScopeId
Procurement Development Library,Virus Status,VirusStatus
Procurement Development Library,Checked Out To,CheckedOutTitle
Procurement Development Library,Check In Comment,_CheckinComment
Procurement Development Library,Checked Out To,LinkCheckedOutTitle
Procurement Development Library,Document Modified By,Modified_x0020_By
Procurement Development Library,Document Created By,Created_x0020_By
Procurement Development Library,File Type,File_x0020_Type
Procurement Development Library,HTML File Type,HTML_x0020_File_x0020_Type
Procurement Development Library,Source URL,_SourceUrl
Procurement Development Library,Shared File Index,_SharedFileIndex
Procurement Development Library,Edit Menu Table Start,_EditMenuTableStart
Procurement Development Library,Edit Menu Table Start,_EditMenuTableStart2
Procurement Development Library,Edit Menu Table End,_EditMenuTableEnd
Procurement Development Library,Type,DocIcon
Procurement Development Library,Server Relative URL,ServerUrl
Procurement Development Library,Encoded Absolute URL,EncodedAbsUrl
Procurement Development Library,File Size,FileSizeDisplay
Procurement Development Library,Property Bag,MetaInfo
Procurement Development Library,Level,_Level
Procurement Development Library,Is Current Version,_IsCurrentVersion
Procurement Development Library,Item Child Count,ItemChildCount
Procurement Development Library,Folder Child Count,FolderChildCount
Procurement Development Library,Restricted,Restricted
Procurement Development Library,Originator Id,OriginatorId
Procurement Development Library,NoExecute,NoExecute
Procurement Development Library,Content Version,ContentVersion
Procurement Development Library,Label setting,_ComplianceFlags
Procurement Development Library,Retention label,_ComplianceTag
Procurement Development Library,Retention label Applied,_ComplianceTagWrittenTime
Procurement Development Library,Label applied by,_ComplianceTagUserId
Procurement Development Library,BLOB Sequence Number,BSN
Procurement Development Library,List Schema Version,_ListSchemaVersion
Procurement Development Library,Dirty,_Dirty
Procurement Development Library,Parsable,_Parsable
Procurement Development Library,StubFile,_StubFile
Procurement Development Library,HasEncryptedContent,_HasEncryptedContent
Procurement Development Library,Access Policy,AccessPolicy
Procurement Development Library,VirusStatus,_VirusStatus
Procurement Development Library,VirusVendorID,_VirusVendorID
Procurement Development Library,VirusInfo,_VirusInfo
Procurement Development Library,Comment settings,_CommentFlags
Procurement Development Library,Comment count,_CommentCount
Procurement Development Library,Like count,_LikeCount
Procurement Development Library,Rights Management Template Id,_RmsTemplateId
Procurement Development Library,Sensitivity Label Id,_IpLabelId
Procurement Development Library,Sensitivity,_DisplayName
Procurement Development Library,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
Procurement Development Library,Expiration Date,_ExpirationDate
Procurement Development Library,App Created By,AppAuthor
Procurement Development Library,App Modified By,AppEditor
Procurement Development Library,Total Size,SMTotalSize
Procurement Development Library,Last Modified Date,SMLastModifiedDate
Procurement Development Library,Total File Stream Size,SMTotalFileStreamSize
Procurement Development Library,Total File Count,SMTotalFileCount
Procurement Development Library,Select,SelectTitle
Procurement Development Library,Select,SelectFilename
Procurement Development Library,Edit,Edit
Procurement Development Library,owshiddenversion,owshiddenversion
Procurement Development Library,UI Version,_UIVersion
Procurement Development Library,Version,_UIVersionString
Procurement Development Library,Instance ID,InstanceID
Procurement Development Library,Order,Order
Procurement Development Library,GUID,GUID
Procurement Development Library,Workflow Version,WorkflowVersion
Procurement Development Library,Workflow Instance ID,WorkflowInstanceID
Procurement Development Library,Source Version (Converted Document),ParentVersionString
Procurement Development Library,Source Name (Converted Document),ParentLeafName
Procurement Development Library,Document Concurrency Number,DocConcurrencyNumber
Procurement Development Library,Document Parent Identifier,ParentUniqueId
Procurement Development Library,Document Stream Hash,StreamHash
Procurement Development Library,Compliance Asset Id,ComplianceAssetId
Procurement Development Library,Title,Title
Procurement Development Library,Template Link,TemplateUrl
Procurement Development Library,HTML File Link,xd_ProgID
Procurement Development Library,Is Signed,xd_Signature
Procurement Development Library,Shortcut URL,_ShortcutUrl
Procurement Development Library,Shortcut Site Id,_ShortcutSiteId
Procurement Development Library,Shortcut Web Id,_ShortcutWebId
Procurement Development Library,Shortcut Unique Id,_ShortcutUniqueId
Procurement Development Library,Description,_ExtendedDescription
Procurement Development Library,Owner,Owner
Procurement Development Library,Draft Writing Due,Draft_x0020_Writing_x0020_Due
Procurement Development Library,Internal Draft Review Due,Internal_x0020_Draft_x0020_Review_x0020_Due
Procurement Development Library,Notes,Notes0
Procurement Development Library,QC Due Date,QC_x0020_Due_x0020_Date
Procurement Development Library,Stakeholder Review Due Date,State_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library,MediaServiceMetadata,MediaServiceMetadata
Procurement Development Library,MediaServiceFastMetadata,MediaServiceFastMetadata
Procurement Development Library,MES Review Due Date,MES_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library,Legal Review Due Date,Legal_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library,Commissioner Review Due Date,Commissioner_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library,Phase1,Phases
Procurement Development Library,Task1,Task
Procurement Development Library,SubTask1,SubTask
Procurement Development Library,Status,Status
Procurement Development Library,Draft Writer/s,Draft_x0020_Writer_x002f_s
Procurement Development Library,Draft Writing Complete,Draft_x0020_Writing_x0020_Complete
Procurement Development Library,Internal Draft Reviewers,Internal_x0020_Draft_x0020_Reviewers
Procurement Development Library,Internal Draft Review Complete,Internal_x0020_Draft_x0020_Review_x0020_Complete
Procurement Development Library,QC Reviewers,QC_x0020_Reviewer
Procurement Development Library,QC Complete,QC_x0020_Complete
Procurement Development Library,MES Reviewers,MES_x0020_Reviewers
Procurement Development Library,MES Review Complete,MES_x0020_Review_x0020_Complete
Procurement Development Library,Stakeholder Reviewers,Stakeholder_x0020_Reviewers
Procurement Development Library,Stakeholder Complete,Stakeholder_x0020_Complete
Procurement Development Library,Legal Reviewers,Legal_x0020_Reviewers
Procurement Development Library,Legal Review Complete,Legal_x0020_Review_x0020_Complete
Procurement Development Library,Commissioner Reviewers,Commissioner_x0020_Reviewers
Procurement Development Library,Commissioner Review Complete,Commissioner_x0020_Review_x0020_Complete
Procurement Development Library,Document Type,Document_x0020_Type
Procurement Development Library,Task,Task0
Procurement Development Library,Phase,Phase
Procurement Development Library,SubTask,SubTask0
Procurement Development Library,Merge,Combine
Procurement Development Library,Relink,RepairDocument
Procurement Development Library,Trigger Flow Info,TriggerFlowInfo
Procurement Development Library,Principal Count,PrincipalCount
Procurement Development Library,Name,LinkFilenameNoMenu
Procurement Development Library,Name,LinkFilename
Procurement Development Library,Name,LinkFilename2
Procurement Development Library,Name,BaseName
Procurement Development Library,Item is a Record,_IsRecord
Procurement Development Library,A2OD Mount Count,A2ODMountCount
Procurement Development Library,IpLabelHash,_IpLabelHash
Procurement Development Library - OLD,ID,ID
Procurement Development Library - OLD,Content Type ID,ContentTypeId
Procurement Development Library - OLD,Content Type,ContentType
Procurement Development Library - OLD,Created,Created
Procurement Development Library - OLD,Created By,Author
Procurement Development Library - OLD,Modified,Modified
Procurement Development Library - OLD,Modified By,Editor
Procurement Development Library - OLD,Has Copy Destinations,_HasCopyDestinations
Procurement Development Library - OLD,Copy Source,_CopySource
Procurement Development Library - OLD,Approval Status,_ModerationStatus
Procurement Development Library - OLD,Approver Comments,_ModerationComments
Procurement Development Library - OLD,URL Path,FileRef
Procurement Development Library - OLD,Path,FileDirRef
Procurement Development Library - OLD,Modified,Last_x0020_Modified
Procurement Development Library - OLD,Created,Created_x0020_Date
Procurement Development Library - OLD,File Size,File_x0020_Size
Procurement Development Library - OLD,Item Type,FSObjType
Procurement Development Library - OLD,Sort Type,SortBehavior
Procurement Development Library - OLD,Effective Permissions Mask,PermMask
Procurement Development Library - OLD,ID of the User who has the item Checked Out,CheckedOutUserId
Procurement Development Library - OLD,Is Checked out to local,IsCheckedoutToLocal
Procurement Development Library - OLD,Checked Out To,CheckoutUser
Procurement Development Library - OLD,Name,FileLeafRef
Procurement Development Library - OLD,Unique Id,UniqueId
Procurement Development Library - OLD,Client Id,SyncClientId
Procurement Development Library - OLD,ProgId,ProgId
Procurement Development Library - OLD,ScopeId,ScopeId
Procurement Development Library - OLD,Virus Status,VirusStatus
Procurement Development Library - OLD,Checked Out To,CheckedOutTitle
Procurement Development Library - OLD,Check In Comment,_CheckinComment
Procurement Development Library - OLD,Checked Out To,LinkCheckedOutTitle
Procurement Development Library - OLD,Document Modified By,Modified_x0020_By
Procurement Development Library - OLD,Document Created By,Created_x0020_By
Procurement Development Library - OLD,File Type,File_x0020_Type
Procurement Development Library - OLD,HTML File Type,HTML_x0020_File_x0020_Type
Procurement Development Library - OLD,Source URL,_SourceUrl
Procurement Development Library - OLD,Shared File Index,_SharedFileIndex
Procurement Development Library - OLD,Edit Menu Table Start,_EditMenuTableStart
Procurement Development Library - OLD,Edit Menu Table Start,_EditMenuTableStart2
Procurement Development Library - OLD,Edit Menu Table End,_EditMenuTableEnd
Procurement Development Library - OLD,Type,DocIcon
Procurement Development Library - OLD,Server Relative URL,ServerUrl
Procurement Development Library - OLD,Encoded Absolute URL,EncodedAbsUrl
Procurement Development Library - OLD,File Size,FileSizeDisplay
Procurement Development Library - OLD,Property Bag,MetaInfo
Procurement Development Library - OLD,Level,_Level
Procurement Development Library - OLD,Is Current Version,_IsCurrentVersion
Procurement Development Library - OLD,Item Child Count,ItemChildCount
Procurement Development Library - OLD,Folder Child Count,FolderChildCount
Procurement Development Library - OLD,Restricted,Restricted
Procurement Development Library - OLD,Originator Id,OriginatorId
Procurement Development Library - OLD,NoExecute,NoExecute
Procurement Development Library - OLD,Content Version,ContentVersion
Procurement Development Library - OLD,Label setting,_ComplianceFlags
Procurement Development Library - OLD,Retention label,_ComplianceTag
Procurement Development Library - OLD,Retention label Applied,_ComplianceTagWrittenTime
Procurement Development Library - OLD,Label applied by,_ComplianceTagUserId
Procurement Development Library - OLD,BLOB Sequence Number,BSN
Procurement Development Library - OLD,List Schema Version,_ListSchemaVersion
Procurement Development Library - OLD,Dirty,_Dirty
Procurement Development Library - OLD,Parsable,_Parsable
Procurement Development Library - OLD,StubFile,_StubFile
Procurement Development Library - OLD,HasEncryptedContent,_HasEncryptedContent
Procurement Development Library - OLD,Access Policy,AccessPolicy
Procurement Development Library - OLD,VirusStatus,_VirusStatus
Procurement Development Library - OLD,VirusVendorID,_VirusVendorID
Procurement Development Library - OLD,VirusInfo,_VirusInfo
Procurement Development Library - OLD,Comment settings,_CommentFlags
Procurement Development Library - OLD,Comment count,_CommentCount
Procurement Development Library - OLD,Like count,_LikeCount
Procurement Development Library - OLD,Rights Management Template Id,_RmsTemplateId
Procurement Development Library - OLD,Sensitivity Label Id,_IpLabelId
Procurement Development Library - OLD,Sensitivity,_DisplayName
Procurement Development Library - OLD,Sensitivity Label Assignment Method,_IpLabelAssignmentMethod
Procurement Development Library - OLD,Expiration Date,_ExpirationDate
Procurement Development Library - OLD,App Created By,AppAuthor
Procurement Development Library - OLD,App Modified By,AppEditor
Procurement Development Library - OLD,Total Size,SMTotalSize
Procurement Development Library - OLD,Last Modified Date,SMLastModifiedDate
Procurement Development Library - OLD,Total File Stream Size,SMTotalFileStreamSize
Procurement Development Library - OLD,Total File Count,SMTotalFileCount
Procurement Development Library - OLD,Select,SelectTitle
Procurement Development Library - OLD,Select,SelectFilename
Procurement Development Library - OLD,Edit,Edit
Procurement Development Library - OLD,owshiddenversion,owshiddenversion
Procurement Development Library - OLD,UI Version,_UIVersion
Procurement Development Library - OLD,Version,_UIVersionString
Procurement Development Library - OLD,Instance ID,InstanceID
Procurement Development Library - OLD,Order,Order
Procurement Development Library - OLD,GUID,GUID
Procurement Development Library - OLD,Workflow Version,WorkflowVersion
Procurement Development Library - OLD,Workflow Instance ID,WorkflowInstanceID
Procurement Development Library - OLD,Source Version (Converted Document),ParentVersionString
Procurement Development Library - OLD,Source Name (Converted Document),ParentLeafName
Procurement Development Library - OLD,Document Concurrency Number,DocConcurrencyNumber
Procurement Development Library - OLD,Document Parent Identifier,ParentUniqueId
Procurement Development Library - OLD,Document Stream Hash,StreamHash
Procurement Development Library - OLD,Compliance Asset Id,ComplianceAssetId
Procurement Development Library - OLD,Title,Title
Procurement Development Library - OLD,Template Link,TemplateUrl
Procurement Development Library - OLD,HTML File Link,xd_ProgID
Procurement Development Library - OLD,Is Signed,xd_Signature
Procurement Development Library - OLD,Shortcut URL,_ShortcutUrl
Procurement Development Library - OLD,Shortcut Site Id,_ShortcutSiteId
Procurement Development Library - OLD,Shortcut Web Id,_ShortcutWebId
Procurement Development Library - OLD,Shortcut Unique Id,_ShortcutUniqueId
Procurement Development Library - OLD,Description,_ExtendedDescription
Procurement Development Library - OLD,Owner,Owner
Procurement Development Library - OLD,Draft Writer/s,SME_x0020_Writer_x002f_s
Procurement Development Library - OLD,Draft Writing Due,Draft_x0020_Writing_x0020_Due
Procurement Development Library - OLD,Internal Draft Review Due,Internal_x0020_Draft_x0020_Review_x0020_Due
Procurement Development Library - OLD,Notes,Notes0
Procurement Development Library - OLD,Internal Draft Reviewers,Internal_x0020_Draft_x0020_Reviewers
Procurement Development Library - OLD,Draft Writing Complete,SME_x0020_Writing_x0020_Complete
Procurement Development Library - OLD,QC Due Date,QC_x0020_Due_x0020_Date
Procurement Development Library - OLD,QC Reviewer,QC_x0020_Reviewer
Procurement Development Library - OLD,Stakeholder Reviewers,State_x0020_Reviewers
Procurement Development Library - OLD,Stakeholder Review Due Date,State_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library - OLD,MediaServiceMetadata,MediaServiceMetadata
Procurement Development Library - OLD,MediaServiceFastMetadata,MediaServiceFastMetadata
Procurement Development Library - OLD,QC Complete,QC_x0020_Complete
Procurement Development Library - OLD,Internal Draft Review Complete,Internal_x0020_Draft_x0020_Review_x0020_Complete
Procurement Development Library - OLD,MES Reviewers,MES_x0020_Reviewers
Procurement Development Library - OLD,MES Review Due Date,MES_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library - OLD,MES Review Complete,MES_x0020_Review_x0020_Complete
Procurement Development Library - OLD,Stakeholder Complete,Stakeholder_x0020_Complete
Procurement Development Library - OLD,Legal Reviewers,Legal_x0020_Reviewer
Procurement Development Library - OLD,Legal Review Due Date,Legal_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library - OLD,Legal Review Complete,Legal_x0020_Review_x0020_Complete
Procurement Development Library - OLD,Commissioner Reviews,Commissioner_x0020_Review
Procurement Development Library - OLD,Commissioner Review Due Date,Commissioner_x0020_Review_x0020_Due_x0020_Date
Procurement Development Library - OLD,Commissioner Review complete,Commissioner_x0020_Review_x0020_complete
Procurement Development Library - OLD,Merge,Combine
Procurement Development Library - OLD,Relink,RepairDocument
Procurement Development Library - OLD,Sub-Task,Sub_x002d_Task
Procurement Development Library - OLD,Task,Task
Procurement Development Library - OLD,Phase,Phase
Procurement Development Library - OLD,Status,Status
Procurement Development Library - OLD,Document Type,Document_x0020_Type
Procurement Development Library - OLD,Trigger Flow Info,TriggerFlowInfo
Procurement Development Library - OLD,Principal Count,PrincipalCount
Procurement Development Library - OLD,Name,LinkFilenameNoMenu
Procurement Development Library - OLD,Name,LinkFilename
Procurement Development Library - OLD,Name,LinkFilename2
Procurement Development Library - OLD,Name,BaseName
Procurement Development Library - OLD,Item is a Record,_IsRecord
Procurement Development Library - OLD,A2OD Mount Count,A2ODMountCount
Procurement Development Library - OLD,IpLabelHash,_IpLabelHash
Procurement Templates and Forms Library,ID,ID
Procurement Templates and Forms Library,Content Type ID,ContentTypeId
Procurement Templates and Forms Library,Content Type,ContentType
Procurement Templates and Forms Library,Created,Created
Procurement Templates and Forms Library,Created By,Author
Procurement Templates and Forms Library,Modified,Modified
Procurement Templates and Forms Library,Modified By,Editor
Procurement Templates and Forms Library,Has Copy Destinations,_HasCopyDestinations
Procurement Templates and Forms Library,Copy Source,_CopySource
Procurement Templates and Forms Library,Approval Status,_ModerationStatus
Procurement Templates and Forms Library,Approver Comments,_ModerationComments
Procurement Templates and Forms Library,URL Path,FileRef
Procurement Templates and Forms Library,Path,FileDirRef
Procurement Templates and Forms Library,Modified,Last_x0020_Modified
Procurement Templates and Forms Library,Created,Created_x0020_Date
Procurement Templates and Forms Library,File Size,File_x0020_Size
Procurement Templates and Forms Library,Item Type,FSObjType
Procurement Templates and Forms Library,Sort Type,SortBehavior
Procurement Templates and Forms Library,Effective Permissions Mask,PermMask
Procurement Templates and Forms Library,ID of the User who has the item Checked Out,CheckedOutUserId
Procurement Templates and Forms Library,Is Checked out to local,IsCheckedoutToLocal
Procurement Templates and Forms Library,Checked Out To,CheckoutUser
Procurement Templates and Forms Library,Name,FileLeafRef
Procurement Templates and Forms Library,Unique Id,UniqueId
Procurement Templates and Forms Library,Client Id,SyncClientId
Procurement Templates and Forms Library,ProgId,ProgId
Procurement Templates and Forms Library,ScopeId,ScopeId
Procurement Templates and Forms Library,Virus Status,VirusStatus
Procurement Templates and Forms Library,Checked Out To,CheckedOutTitle
Procurement Templates and Forms Library,Check In Comment,_CheckinComment
Procurement Templates and Forms Library,Checked Out To,LinkCheckedOutTitle
Procurement Templates and Forms Library,Document Modified By,Modified_x0020_By
Procurement Templates and Forms Library,Document Created By,Created_x0020_By
Procurement Templates and Forms Library,File Type,File_x0020_Type
Procurement Templates and Forms Library,HTML File Type,HTML_x0020_File_x0020_Type
Procurement Templates and Forms Library,Source URL,_SourceUrl
Procurement Templates and Forms Library,Shared File Index,_SharedFileIndex
Procurement Templates and Forms Library,Edit Menu Table Start,_EditMenuTableStart
Procurement Templates and Forms Library,Edit Menu Table Start,_EditMenuTableStart2
Procurement Templates and Forms Library,Edit Menu Table End,_EditMenuTableEnd
Procurement Templates and Forms Library,Type,DocIcon
Procurement Templates and Forms Library,Server Relative URL,ServerUrl
Procurement Templates and Forms Library,Encoded Absolute URL,EncodedAbsUrl
Procurement Templates and Forms Library,File Size,FileSizeDisplay
Procurement Templates and Forms Library,Property Bag,MetaInfo
Procurement Templates and Forms Library,Level,_Level
Procurement Templates and Forms Library,Is Current Version,_IsCurrentVersion
Procurement Templates and Forms Library,Item Child Count,ItemChildCount
Procurement Templates and Forms Library,Folder Child Count,FolderChildCount
Procurement Templates and Forms Library,Restricted,Restricted
Procurement Templates and Forms Library,Originator Id,OriginatorId
Procurement Templates and Forms Library,NoExecute,NoExecute
Procurement Templates and Forms Library,Content Version,ContentVersion
Procurement Templates and Forms Library,Label setting,_ComplianceFlags
Procurement Templates and Forms Library,Retention label,_ComplianceTag
Procurement Templates and Forms Library,Retention label Applied,_ComplianceTagWrittenTime
Procurement Templates and Forms Library,Label applied by,_ComplianceTagUserId
Procurement Templates and Forms Library,BLOB Sequence Number,BSN
Procurement Templates and Forms Library,List Schema Version,_ListSchemaVersion
Procurement Templates and Forms Library,Dirty,_Dirty
Procurement Templates and Forms Library,Parsable,_Parsable
Procurement Templates and Forms Library,StubFile,_StubFile
